id,price,brand,model,processor,ram memory,display size,storage capacity,cpu cores,graphics card,rating,reviews,name,url,image,instock
7da74a8789,65490,hp,Pavilion Aero,5.0,16,13.3,1024,6,,5.0,2,HP Pavilion Aero 13 With Ryzen 5 5500U Processor 13.3 Inch WQXA Display 16GB RAM 1 TB ROM,https://www.daraz.com.np/products/hp-pavilion-aero-13-with-ryzen-5-5500u-processor-133-inch-wqxa-display-16gb-ram-1-tb-rom-i128233005-s1035371146.html?search=1,,
9fb005ed56,95990,asus,Zenbook Q410VA,5.0,8,14.0,512,12,,5.0,2,"Asus Zenbook Q410VA i5 13th Gen 13500H EVO 8GB RAM 512GB ssd 14.5"" OLED Touch Laptop",https://www.daraz.com.np/products/asus-zenbook-q410va-i5-13th-gen-13500h-evo-8gb-ram-512gb-ssd-145-oled-touch-laptop-i128202116-s1035310799.html?search=1,,
47cbe94f53,93999,asus,ZenBook 14x,5.0,8,14.0,512,12,2800.0,3.5,2,"Asus ZenBook 14x Oled | 13th Gen Intel Evo Core i5 | 8GB RAM 512GB SSD | 14.5"" OLED 2.8K Touchscreen | Backlit | Grey | Win 11",https://www.daraz.com.np/products/asus-zenbook-14x-oled-13th-gen-intel-evo-core-i5-8gb-ram-512gb-ssd-145-oled-28k-touchscreen-backlit-grey-win-11-i128194302-s1035326925.html?search=1,,
a923979828,137490,acer,Predator Helios,7.0,16,15.6,1024,8,3060.0,5.0,1,"Acer Predator Helios 300 / i7 11th Gen / RTX 3060 / 16GB RAM / 1TB SSD /15.6"" QHD 165Hz Display",https://www.daraz.com.np/products/acer-predator-helios-300-i7-11th-gen-rtx-3060-16gb-ram-1tb-ssd-156-qhd-165hz-display-i128486228-s1035975940.html?search=1,https://static-01.daraz.com.np/p/b12e31f4b4dee3d765fd2150ba3f25e0.jpg_750x750.jpg_.webp,
5281c80695,179000,lenovo,Legion Slim,7.0,16,15.6,1024,8,4060.0,5.0,1,Lenovo Legion Slim 5 2023 AMD Ryzen™ 5 7640HS/ RTX 4060 8 GB / 16 GB DDR5 RAM /1TB Gen 4 SSD / 16” WQXGA Display / 165Hz Refresh Rate,https://www.daraz.com.np/products/lenovo-legion-slim-5-2023-amd-ryzen-5-7640hs-rtx-4060-8-gb-16-gb-ddr5-ram-1tb-gen-4-ssd-16-wqxga-display-165hz-refresh-rate-i128927845-s1036883619.html?search=1,https://static-01.daraz.com.np/p/568e3b862ab6fcb86ad480ee36552525.jpg_750x750.jpg_.webp,
a510955e82,36998,asus,GA401Q Zephyrus,7.0,8,14.0,512,8,3060.0,5.0,1,Asus GA401Q Zephyrus-Ryzen 7 5800HS-15.6 fhd 144hz RTX3060 6GB,https://www.daraz.com.np/products/asus-ga401q-zephyrus-ryzen-7-5800hs-156-fhd-144hz-rtx3060-6gb-i113638263-s1030907245.html?search=1,,
0ffbefe552,100000,lenovo,LOQ 15IRH8,5.0,8,15.6,512,8,2050.0,0.0,0,Lenovo LOQ 15IRH8 | 12th Gen Intel Core i5 12450H Processor | 8GB DDR5 RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Graphics Card | 15.6-inch FHD 144Hz Display | 1 Year Warranty | Lenovo Laptop| Windows | Gaming Laptop | Grey,https://www.daraz.com.np/products/lenovo-loq-15irh8-12th-gen-intel-core-i5-12450h-processor-8gb-ddr5-ram-512gb-ssd-nvidia-geforce-rtx-2050-4gb-graphics-card-156-inch-fhd-144hz-display-1-year-warranty-lenovo-laptop-windows-gaming-laptop-grey-i129824207-s1037910010.html?search=1,https://static-01.daraz.com.np/p/617da7e75ade8a70c6cc925dcbe1f7e1.png_750x750.jpg_.webp,
b5093fcb4f,35899,lenovo,Ideapad 1,2.0,8,15.6,256,2,1500.0,0.0,0,Lenovo Ideapad 1 | Celeron N4020 | 8GB RAM | 256GB SSD | 15.6″,https://www.daraz.com.np/products/lenovo-ideapad-1-celeron-n4020-8gb-ram-256gb-ssd-156-i123635629-s1033582618.html?search=1,https://static-01.daraz.com.np/p/bd4d5f62940faad495fa7c28c24319f9.jpg_750x750.jpg_.webp,
2580e82854,148888,asus,Vivobook Flip,7.0,16,14.0,512,8,2800.0,5.0,1,"Asus Vivobook Flip Tp3402, i7, 12700h, 8Gb, 512Gb SSD, Touch 360 Display, Windows 11, Backlit Keyboard, Magic Numpad | Nagmani International",https://www.daraz.com.np/products/asus-vivobook-flip-tp3402-i7-12700h-8gb-512gb-ssd-touch-360-display-windows-11-backlit-keyboard-magic-numpad-nagmani-international-i120753313-s1032924609.html?search=1,https://static-01.daraz.com.np/p/9547da66eaf4046fe82df2acf84bc0fe.png_750x750.jpg_.webp,
a5f18db7b0,238888,asus,vivobook pro,9.0,16,16.0,1024,8,3050.0,5.0,1,"Asus vivobook pro 16x m7600qe - oled 5th gen/ r9 5900hx/16 gb ram/1 tb nvme ssd/16"" 4k (3840 x 2160) 90 hz , dialpad oled display/ nvidia rtx 3050ti 4 gb graphics/ backlit kb/backpack/mouse/genuine windows 11/2 year international warranty",https://www.daraz.com.np/products/vivobook-pro-16x-m7600qe-oled-r9-5900hx-16gb-ram-1tb-ssd-16-4koled-display-rtx-3050ti-4gb-graphics-backlit-fingerprint-bag-mouse-windows-11-2-year-international-warranty-nagmani-international-i115752815-s1034111781.html?search=1,https://static-01.daraz.com.np/p/9108f724500e6af96358f69f2ea41059.png_750x750.jpg_.webp,
5471477f0b,49999,chuwi,HeroBook Plus,2.0,8,15.6,256,4,2800.0,1.0,1,"CHUWI HeroBook Plus 15.6"" Windows 10 Laptop 丨8GB LPDDR4丨256GB SSD丨IPS Display Windows 10 Home, Plastic Thin Body, Light and Portable + Free Gift",https://www.daraz.com.np/products/chuwi-herobook-plus-156-windows-10-laptop-8gb-lpddr4256gb-ssdips-display-windows-10-home-plastic-thin-body-light-and-portable-free-gift-i105735203-s1027555598.html?search=1,https://static-01.daraz.com.np/p/50f793f807c9e7f63df86ca7c57eafb8.jpg_750x750.jpg_.webp,
f10b9c80b9,95500,asus,Vivobook 14,5.0,8,14.0,512,6,1500.0,5.0,1,Asus Vivobook 14 X1404VA-EB149W i5- 1335U | 8GB | 512SSD | Intel® UHD Graphics | FHD,https://www.daraz.com.np/products/asus-vivobook-14-x1404va-eb149w-i5-1335u-8gb-512ssd-intel-uhd-graphics-fhd-i128491332-s1036903544.html?search=1,https://static-01.daraz.com.np/p/47b5a02652e1478808811c3a7efde533.jpg_750x750.jpg_.webp,
488f3e0887,91999,acer,Swift Go,5.0,16,14.0,512,6,2000.0,5.0,1,Acer Swift Go 14 AMD Ryzen 5 7530U Processor – 16GB DDR4 RAM – 512GB NVMe SSD – 14″ FHD IPS Screen – Backlit Keyboard – Silver,https://www.daraz.com.np/products/acer-swift-go-14-amd-ryzen-5-7530u-processor-16gb-ddr4-ram-512gb-nvme-ssd-14-fhd-ips-screen-backlit-keyboard-silver-i129215268-s1037229498.html?search=1,https://static-01.daraz.com.np/p/65dbe36c33d7963f8bcfdfd67acedf73.jpg_750x750.jpg_.webp,
17e7a634d3,63900,dell,Inspiron 15,3.0,4,15.6,1024,4,2000.0,1.0,1,"Dell Inspiron 15 3515 / AMD Ryzen 3 3250U / 4GB / 1TB HDD / Radeon Graphics / 15.6"" FHD",https://www.daraz.com.np/products/dell-inspiron-15-3515-amd-ryzen-3-3250u-4gb-1tb-hdd-radeon-graphics-156-fhd-i116008834-s1031730387.html?search=1,https://static-01.daraz.com.np/p/53892cfc77573a199cd87db79fba2dca.jpg_750x750.jpg_.webp,
4890dd5064,93500,dell,Inspiron 15,5.0,8,15.6,512,6,1500.0,5.0,1,Dell Inspiron 15 3530 - i5 1335U | 8GB | 512SSD | Intel UHD | FHD | 2 Years Warranty,https://www.daraz.com.np/products/dell-inspiron-15-3530-i5-1335u-8gb-512ssd-intel-uhd-fhd-2-years-warranty-i128175153-s1035275636.html?search=1,https://static-01.daraz.com.np/p/b220e9128aee6c5ec1e2e421c1f726b6.jpg_750x750.jpg_.webp,
b6f229b91c,75999,lenovo,IdeaPad Slim,5.0,8,15.6,512,6,1500.0,5.0,1,Lenovo IdeaPad Slim 3 13th Gen 13420H Intel Core i5 – 8GB DDR5 RAM – 512GB NVMe SSD – Intel Iris Xe Graphics – 15.6″ FHD TN Display – Arctic Grey,https://www.daraz.com.np/products/lenovo-ideapad-slim-3-13th-gen-13420h-intel-core-i5-8gb-ddr5-ram-512gb-nvme-ssd-intel-iris-xe-graphics-156-fhd-tn-display-arctic-grey-i128471375-s1035960584.html?search=1,https://static-01.daraz.com.np/p/51c558d9f4c0d6ea0fd96c75494b24d0.jpg_750x750.jpg_.webp,
2291b2aa43,39999,dell,Latitude 5480,5.0,8,14.0,256,2,,5.0,1,Dell Latitude 5480 Intel Core I5 6th Gen 2.4 GHz Processor 8 GB RAM 256 GB SSD 14 Inch Touch Screen,https://www.daraz.com.np/products/dell-latitude-5480-intel-core-i5-6th-gen-24-ghz-processor-8-gb-ram-256-gb-ssd-14-inch-touch-screen-i125197363-s1037333940.html?search=1,https://static-01.daraz.com.np/p/bbf2d2e615894b209cfd078e696f2a71.jpg_750x750.jpg_.webp,
4956d86c29,102900,hp,255 G8,7.0,8,15.6,512,6,,4.0,1,Hp 255 G8 Ryzen 7 5700u 15.6 fullhd 512 ssd 8 gb ram silver color,https://www.daraz.com.np/products/hp-255-g8-ryzen-7-5700u-156-fullhd-512-ssd-8-gb-ram-silver-color-i117242506-s1032120057.html?search=1,,
d42de3d98b,63990,dell,Vostro 3520,5.0,12,15.6,512,10,2800.0,1.0,1,"Dell Vostro 3520 Core i5 12th Gen/ 12GB RAM/512 GB SSD/15.6"" FHD/Win 11",https://www.daraz.com.np/products/dell-vostro-3520-core-i5-12th-gen-12gb-ram512-gb-ssd156-fhdwin-11-i129162509-s1037187376.html?search=1,https://static-01.daraz.com.np/p/aa83c6854a930dc4d193523a6cebfd14.jpg_750x750.jpg_.webp,
e245a615fe,84499,honor,MagicBook X14,5.0,8,14.0,512,8,1500.0,5.0,1,"HONOR MagicBook X14 (2023), 12th Gen Intel Core i5-12450H (8GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare T&L Laptop/Win 11/Backlit Keyboard/Fingerprint Login/1.43Kg), Gray",https://www.daraz.com.np/products/honor-magicbook-x14-2023-12th-gen-intel-core-i5-12450h-8gb512gb-nvme-ssd-14-inch-3556-cm-fhd-ips-anti-glare-tl-laptopwin-11backlit-keyboardfingerprint-login143kg-gray-i128169275-s1035322306.html?search=1,https://static-01.daraz.com.np/p/a64dab4047d54bde747fa1a2e05d8e65.jpg_750x750.jpg_.webp,
7dd1f9720c,32998,lenovo,V15 celeron,2.0,4,15.6,256,2,1500.0,4.0,1,"Lenovo V15 celeron Laptop 4GB,256GB SSD,15.6 inch Display",https://www.daraz.com.np/products/lenovo-v15-celeron-laptop-4gb256gb-ssd156-inch-display-i128162455-s1035265747.html?search=1,https://static-01.daraz.com.np/p/ba8fdcad47c30abf6b5b7f5506dbae01.jpg_750x750.jpg_.webp,
adf5b28e9f,94000,hp,Pavilion 14,5.0,8,14.0,512,10,,5.0,1,"HP Pavilion 14 X360 Intel Core i5 12th Generation 8GB Ram 512GB SSD 14.0"" Touch 360",https://www.daraz.com.np/products/hp-pavilion-14-x360-intel-core-i5-12th-generation-8gb-ram-512gb-ssd-140-touch-360-i128475725-s1035969487.html?search=1,https://static-01.daraz.com.np/p/7a8e87435f85be4f4de7ad688606be64.jpg_750x750.jpg_.webp,
f09ca72499,66999,dell,Inspiron 3520,5.0,8,15.6,512,10,,5.0,1,"Dell Inspiron 3520 i5 12th Gen | 8GB RAM | 512GB SSD | 15.6"" 120Hz FHD | Black",https://www.daraz.com.np/products/dell-inspiron-3520-i5-12th-gen-8gb-ram-512gb-ssd-156-120hz-fhd-black-i129084126-s1037085408.html?search=1,,
abb9121849,51990,acer,Aspire 5/Core,3.0,4,15.6,1024,2,,5.0,1,"Acer Aspire 5/Core i3 11th Gen/4GB RAM/128GB SSD/1TB HDD/15.6""FHD/WIN10 Genuine",https://www.daraz.com.np/products/acer-aspire-5-core-i3-11th-gen-4gb-ram-128gb-ssd-1tb-hdd-156-fhd-win10-genuine-i113599034-s1030880726.html?search=1,https://static-01.daraz.com.np/p/2578f835e1cff6c56e9978af3f70cdf1.jpg_750x750.jpg_.webp,
f8b75b2a79,66499,dell,Vostro i5,5.0,8,15.6,512,6,1500.0,4.0,1,Dell Vostro i5-11th Gen 8/512,https://www.daraz.com.np/products/dell-vostro-i5-11th-gen-8512-i128194710-s1035310553.html?search=1,https://static-01.daraz.com.np/p/7b17c9426a3601adc8377c7ea16056f6.jpg_750x750.jpg_.webp,
3b8e6d5cc6,99999,acer,Aspire 5,7.0,8,15.6,512,10,,2.0,1,Acer Aspire 5 i7 13th Gen 1355U 2023 – 8GB DDR5 RAM – 512GB NVMe SSD – 15.6″ FHD Display – Iris Xe Graphics – Steel Grey,https://www.daraz.com.np/products/acer-aspire-5-i7-13th-gen-1355u-2023-8gb-ddr5-ram-512gb-nvme-ssd-156-fhd-display-iris-xe-graphics-steel-grey-i127991031-s1035029061.html?search=1,https://static-01.daraz.com.np/p/837fea2db14fca713ef3605da97fc461.jpg_750x750.jpg_.webp,
6e34bcfc72,62000,dell,Inspiron 3501,3.0,4,15.6,256,2,,5.0,1,Dell Inspiron 3501 i3 10th Gen 4GB RAM 256GB SSD 15.’’6 FHD,https://www.daraz.com.np/products/dell-inspiron-3501-i3-10th-gen-4gb-ram-256gb-ssd-156-fhd-i119084075-s1032604837.html?search=1,https://static-01.daraz.com.np/p/ec1aac9a60fad45f4f63e7cd4848378e.jpg_750x750.jpg_.webp,
061bd8c556,83999,gateway,GWTN156 Ryzen,5.0,8,15.6,512,6,2000.0,4.0,1,"GateWay GWTN156 Ryzen 7 3700U I 8GB RAM I 512GB SSD I 15.6"" FHD IPS I Ultra Slim Laptop",https://www.daraz.com.np/products/gateway-gwtn156-ryzen-7-3700u-i-8gb-ram-i-512gb-ssd-i-156-fhd-ips-i-ultra-slim-laptop-i120125897-s1032819495.html?search=1,https://static-01.daraz.com.np/p/7ef613f3c976292f60236cc64c84393f.jpg_750x750.jpg_.webp,
74b66b6d02,73990,asus,Vivo Book,5.0,8,14.0,512,12,2800.0,5.0,1,"ASUS Vivo Book X1402Z Core i5 12th Gen/8GB RAM/512 GB SSD/14"" FHD Display/Magic Numpad/ Win 11",https://www.daraz.com.np/products/asus-vivo-book-x1402z-core-i5-12th-gen8gb-ram512-gb-ssd14-fhd-displaymagic-numpad-win-11-i128491406-s1036002474.html?search=1,https://static-01.daraz.com.np/p/a4f139efa8b69033da3be4c960a73559.jpg_750x750.jpg_.webp,
0b3baf7732,178900,lenovo,Flex 5,7.0,16,15.6,512,8,,3.0,1,Lenovo Flex 5 i7 11th gen 16gb ram 512 ssd 15.6 full hd ips x360 Touch,https://www.daraz.com.np/products/lenovo-flex-5-i7-11th-gen-16gb-ram-512-ssd-156-full-hd-ips-x360-touch-i114235854-s1031036128.html?search=1,,
ab7f47d663,95990,dell,Vostro 3520,7.0,8,15.6,512,10,,1.0,1,Dell Vostro 3520 i7 12th Gen 8GB RAM 512GB SSD 15.6″ Full HD NVIDIA MX550 2GB Laptop,https://www.daraz.com.np/products/dell-vostro-3520-i7-12th-gen-8gb-ram-512gb-ssd-156-full-hd-nvidia-mx550-2gb-laptop-i125598139-s1038141284.html?search=1,,
acc723533a,76999,acer,Aspire 5,5.0,8,15.6,512,10,,5.0,1,"Acer Aspire 5 Intel Core i5 13th Gen 8GB Ram 512GB SSD 15.6""FHD",https://www.daraz.com.np/products/acer-aspire-5-intel-core-i5-13th-gen-8gb-ram-512gb-ssd-156fhd-i128041232-s1035103047.html?search=1,https://static-01.daraz.com.np/p/143faed2b90a5c039fa4d5548272d2af.jpg_750x750.jpg_.webp,
e4e7bb402f,96900,hp,ProBook 440,5.0,8,14.0,512,10,,5.0,1,HP ProBook 440 G10 I5-13th Gen/8GB RAM/512GB SSD/14 HD Display,https://www.daraz.com.np/products/hp-probook-440-g10-i5-13th-gen8gb-ram512gb-ssd14-hd-display-i128298982-s1035571225.html?search=1,https://static-01.daraz.com.np/p/6126fe75744f7b158710219e00419be0.jpg_750x750.jpg_.webp,
85882e3ea5,155000,hp,Envy x360,7.0,16,14.0,1024,10,,5.0,1,"HP Envy x360 14 i7 13th Gen \ 16GB RAM \ 1TB SSD \ 14"" FHD 360 Touch Screen Display",https://www.daraz.com.np/products/hp-envy-x360-14-i7-13th-gen-16gb-ram-1tb-ssd-14-fhd-360-touch-screen-display-i128206349-s1035326458.html?search=1,https://static-01.daraz.com.np/p/5b429df891500c3c8d2a55a655945e16.jpg_750x750.jpg_.webp,
d488f50fb8,75000,dell,Vostro 3510,5.0,8,15.6,512,2,2800.0,5.0,1,"Dell Vostro 3510 / i5-1135G7 11th Gen / 8GB RAM / 512GB SSD / Intel UHD Graphic 15.6"" FHD",https://www.daraz.com.np/products/dell-vostro-3510-i5-1135g7-11th-gen-8gb-ram-512gb-ssd-intel-uhd-graphic-156-fhd-i119078861-s1032593979.html?search=1,https://static-01.daraz.com.np/p/37e8cd5a855fede92064f7478372ce93.jpg_750x750.jpg_.webp,
8d98bc9ef9,69999,dell,Vostro 3510,5.0,8,15.6,256,4,2800.0,5.0,1,Dell Vostro 3510 i5-1135G7 11th Gen 8GB RAM 256 GB SSD Intel UHD Graphic 15.’’6 FHD,https://www.daraz.com.np/products/dell-vostro-3510-i5-1135g7-11th-gen-8gb-ram-256-gb-ssd-intel-uhd-graphic-156-fhd-i127232634-s1034496587.html?search=1,https://static-01.daraz.com.np/p/30002df414f27bad3dab6cfe33a2c398.jpg_750x750.jpg_.webp,
52f98984ef,119999,hp,14 Fq0051Nr,3.0,8,14.0,256,4,2800.0,4.0,1,HP 14 Fq0051Nr With Athlon Tmsor Processor 14.0 HD Display 8GB RAM 256GB ROM,https://www.daraz.com.np/products/hp-14-fq0051nr-with-athlon-tmsor-processor-140-hd-display-8gb-ram-256gb-rom-i128222954-s1035370227.html?search=1,,
141c233c7a,69990,dell,Vostro 3510,5.0,8,15.6,512,4,,4.0,1,Dell Vostro 3510 i5 11th Gen 8GB 512ssd 15.6FHD Screen Backlit Keyboard Laptop,https://www.daraz.com.np/products/dell-vostro-3510-i5-11th-gen-8gb-512ssd-156fhd-screen-backlit-keyboard-laptop-i127913837-s1034935818.html?search=1,https://static-01.daraz.com.np/p/ec61d7e968640339a813fb84e5260af7.jpg_750x750.jpg_.webp,
6490a9be50,60990,acer,Aspire 3,5.0,8,15.6,512,4,,5.0,1,Acer Aspire 3 AMD Ryzen 5 7520u 8GB RAM 512GB SSD 15.6″ FHD Laptop,https://www.daraz.com.np/products/acer-aspire-3-amd-ryzen-5-7520u-8gb-ram-512gb-ssd-156-fhd-laptop-i125918177-s1034225798.html?search=1,https://static-01.daraz.com.np/p/27cf8d3a415bfd477a83499be9e5e963.jpg_750x750.jpg_.webp,
9dad135aaf,66999,dell,Vostro 3510,5.0,8,15.6,1024,6,2800.0,5.0,1,Dell Vostro 3510 /15.6″ FHD /Intel Core I5 1135G7 /8 GB RAM /256 GB SSD/1TB HDD,https://www.daraz.com.np/products/dell-vostro-3510-156-fhd-intel-core-i5-1135g7-8-gb-ram-256-gb-ssd1tb-hdd-i126638831-s1034302934.html?search=1,https://static-01.daraz.com.np/p/785e2a5f4b5fa48d188d5f7103ff41a5.jpg_750x750.jpg_.webp,
9c093e0d89,93999,hp,Pavilion X360,5.0,8,14.0,256,6,,5.0,1,"HP Pavilion X360 14"" Core i5 1035G1 8GB RAM 256GB SSD Convertible Laptop",https://www.daraz.com.np/products/hp-pavilion-x360-14-core-i5-1035g1-8gb-ram-256gb-ssd-convertible-laptop-i114689725-s1037638937.html?search=1,https://static-01.daraz.com.np/p/07413497d5014da05c070b38fce70f8f.jpg_750x750.jpg_.webp,
b9a6d3eb71,63500,lenovo,Ideapad 3,5.0,8,14.0,256,4,2000.0,3.0,1,"Lenovo Ideapad 3 AMD Ryzen 5 5500U processor, 8GB RAM, 256 GB SSD, 14 FULL HD, Windows 10",https://www.daraz.com.np/products/lenovo-ideapad-3-amd-ryzen-5-5500u-processor-8gb-ram-256-gb-ssd-14-full-hd-windows-10-i121487444-s1033061486.html?search=1,https://static-01.daraz.com.np/p/893e137c9738ce8016756bf654a09992.jpg_750x750.jpg_.webp,
2ccc542fc1,70999,dell,Vostro 3510,5.0,8,15.6,256,2,2800.0,4.0,1,Dell Vostro 3510 i5-1135G7 11th Gen 8GB RAM 256 GB SSD Intel UHD Graphic 15.’’6 FHD,https://www.daraz.com.np/products/dell-vostro-3510-i5-1135g7-11th-gen-8gb-ram-256-gb-ssd-intel-uhd-graphic-156-fhd-i119077998-s1032602780.html?search=1,https://static-01.daraz.com.np/p/a1bd98a783a0f7e680ac086cf27bf1c7.jpg_750x750.jpg_.webp,
5d4ee82e27,87990,hp,ENVY x360,5.0,8,14.0,512,10,,0.0,0,HP ENVY x360 2-in-1 Laptop Intel Core i5 13th Gen 8GB RAM 512GB SSD 14.0 Inch Touchscreen Backlit Keyboard Win 11,https://www.daraz.com.np/products/hp-envy-x360-2-in-1-laptop-intel-core-i5-13th-gen-8gb-ram-512gb-ssd-140-inch-touchscreen-backlit-keyboard-win-11-i129701407-s1037564930.html?search=1,,
148fa9659b,88000,dell,Latitude 3410,5.0,8,14.0,256,1,,5.0,1,"Dell Latitude 3410 i5 10th Gen 8GB RAM 256 GB SSD 14""",https://www.daraz.com.np/products/dell-latitude-3410-i5-10th-gen-8gb-ram-256-gb-ssd-14-i105140783-s1026790118.html?search=1,https://static-01.daraz.com.np/p/ce6f047e2a7f41a6b5a9d8a55b609fd3.jpg_750x750.jpg_.webp,
3e4ea8a0ae,31290,lenovo,V14 Celeron,2.0,4,14.0,256,6,,0.0,0,Lenovo V14 Celeron 4Gb Ram 256Gb SSD 14 FHD,https://www.daraz.com.np/products/lenovo-v14-celeron-4gb-ram-256gb-ssd-14-fhd-i128489195-s1039008335.html?search=1,https://static-01.daraz.com.np/p/ecc4ad3f40c8b8f4464dd29af5309393.jpg_750x750.jpg_.webp,
6ab82a612c,42000,lenovo,Ideapad 1,2.0,8,14.0,256,2,2800.0,0.0,0,"Lenovo Ideapad 1-14IGL (Intel Core Celeron - N4020 Processor | 8GB RAM | 256GB SSD | Intel UHD Graphics 600 | 14"" HD Display)",https://www.daraz.com.np/products/lenovo-ideapad-1-14igl-intel-core-celeron-n4020-processor-8gb-ram-256gb-ssd-intel-uhd-graphics-600-14-hd-display-i131396536-s1038245749.html?search=1,https://static-01.daraz.com.np/p/5434b346628baf165fae07caef421b0f.jpg_750x750.jpg_.webp,
e15184d624,36000,lenovo,IdeaPad 1,2.0,8,14.0,256,2,1500.0,0.0,0,"Lenovo IdeaPad 1 2023 Laptop | Intel celeron N4020 | 14"" FHD Display | 8GB LPDDR4 | 256GB SSD",https://www.daraz.com.np/products/lenovo-ideapad-1-2023-laptop-intel-celeron-n4020-14-fhd-display-8gb-lpddr4-256gb-ssd-i128930680-s1036887297.html?search=1,https://static-01.daraz.com.np/p/f549a0836c152e1d5f53f1aef85315d8.jpg_750x750.jpg_.webp,
09af8451e3,65490,dell,Vostro 3520,5.0,16,15.6,512,10,2800.0,0.0,0,"Dell Vostro 3520 Core i5 12th Gen/ 16GB RAM/512 GB SSD/15.6"" FHD/Win 11",https://www.daraz.com.np/products/dell-vostro-3520-core-i5-12th-gen-16gb-ram512-gb-ssd156-fhdwin-11-i129919581-s1037786367.html?search=1,https://static-01.daraz.com.np/p/aa83c6854a930dc4d193523a6cebfd14.jpg_750x750.jpg_.webp,
3616663592,62500,acer,Aspire 3,5.0,8,15.6,512,4,,0.0,0,"Acer Aspire 3 Ryzen 5 7520U/ 8 GB DDR5 RAM/ 512 GB SSD NVME/15.6"" FHD/Win 11",https://www.daraz.com.np/products/acer-aspire-3-ryzen-5-7520u-8-gb-ddr5-ram-512-gb-ssd-nvme156-fhdwin-11-i128901899-s1036846329.html?search=1,https://static-01.daraz.com.np/p/c4306141a376f13400bd20a5b8b1f92b.jpg_750x750.jpg_.webp,
9821d768de,184990,lenovo,ThinkPad P14S,7.0,16,14.0,512,4,,0.0,0,"Lenovo ThinkPad P14S Core i7 11th Gen/ 16GB RAM/512 GB SSD/Nvidia Quadro 4GB Graphics/14"" IPS FHD/Backlit Keyboard /Fingerprint / Win 11 Pro (Workstation)",https://www.daraz.com.np/products/lenovo-thinkpad-p14s-core-i7-11th-gen-16gb-ram512-gb-ssdnvidia-quadro-4gb-graphics14-ips-fhdbacklit-keyboard-fingerprint-win-11-pro-workstation-i128896919-s1036848221.html?search=1,https://static-01.daraz.com.np/p/1869460c91a2c5577fde7d3064278d6e.jpg_750x750.jpg_.webp,
9c5f75acf4,37999,lenovo,Ideapad1 Intel,2.0,8,14.0,256,2,,0.0,0,Lenovo Ideapad1 Intel Celeron N4020 Ram 8GB SSD 256 GB 14 Inch Display,https://www.daraz.com.np/products/lenovo-ideapad1-intel-celeron-n4020-ram-8gb-ssd-256-gb-14-inch-display-i129650406-s1037987260.html?search=1,https://static-01.daraz.com.np/p/5a825ac6fc9654fc01e0efac7a80365b.png_750x750.jpg_.webp,
50f68d9dbd,47000,dell,Vostro 3520,3.0,8,15.6,256,6,,0.0,0,"Dell Vostro 3520 i3 12th Gen | 8GB RAM | 256GB SSD | 15.6"" FHD 120Hz Display Laptop",https://www.daraz.com.np/products/dell-vostro-3520-i3-12th-gen-8gb-ram-256gb-ssd-156-fhd-120hz-display-laptop-i128510049-s1036026149.html?search=1,,
4bd11670aa,147990,dell,Latitude 7420,7.0,16,14.0,512,4,2800.0,0.0,0,"Dell Latitude 7420 Core i7 1185G7 VPro/ 16GB RAM/ 512GB SSD/ 14"" FHD/Backlit Keyboard/Win 11 Professional (Business Series Premium Laptop) 7000 Series",https://www.daraz.com.np/products/dell-latitude-7420-core-i7-1185g7-vpro-16gb-ram-512gb-ssd-14-fhdbacklit-keyboardwin-11-professional-business-series-premium-laptop-7000-series-i128378332-s1035838402.html?search=1,https://static-01.daraz.com.np/p/4bb780ee538ca2bf1798bdf3aec3918e.jpg_750x750.jpg_.webp,
5873a065a2,49999,dell,Laptop 3520,3.0,8,15.6,512,8,,0.0,0,Dell Laptop 3520 I3 12th Generation 8gb 512gb,https://www.daraz.com.np/products/dell-laptop-3520-i3-12th-generation-8gb-512gb-i129588505-s1037515615.html?search=1,https://static-01.daraz.com.np/p/0b0e1b8ccf3fda57f09e7483d3e060bd.jpg_750x750.jpg_.webp,
bc99331b7d,49500,acer,Aspire lite,3.0,8,14.0,512,4,1500.0,0.0,0,Acer Aspire lite i3 13 Gen 8Gb Ram 512 GB SSD 14 Inch FHD Display,https://www.daraz.com.np/products/acer-aspire-lite-i3-13-gen-8gb-ram-512-gb-ssd-14-inch-fhd-display-i129929580-s1037769972.html?search=1,https://static-01.daraz.com.np/p/4c63751f2a31d831526723f2aed2e680.png_750x750.jpg_.webp,
91be511ecb,65990,lenovo,IdeaPad 1,5.0,8,15.6,256,10,1500.0,0.0,0,Lenovo IdeaPad 1 i5 12th Gen 8GB RAM 256GB SSD 15.6″ FHD Laptop,https://www.daraz.com.np/products/lenovo-ideapad-1-i5-12th-gen-8gb-ram-256gb-ssd-156-fhd-laptop-i125835627-s1034104420.html?search=1,https://static-01.daraz.com.np/p/8e797bac74e4ee6f36e871b68b805095.jpg_750x750.jpg_.webp,
