graphics card,name
,"Asus 2023 Zenbook 14 Um3402Ya-Kp475W - New 14 Inch,16Gb/1Tb,Ryzen 7"
3050.0,"Asus Vivobook Pro 16X M7600Qe - Oled 16 Inch,16Gb/1Tb,Ryzen 9"
1050.0,"Dell Inspirion 3501 I5 11th Gen / 4GB RAM / 1TB HDD / Nvidia MX330 2GB / 15.6"" FHD Display / Windows 10 Genuine"
2800.0,Dell Inspiron 5406 2 in 1 Core i5 11th Gen 8GB RAM 256 GB SSD 14” FHD X360 Touch Display
2800.0,"Asus VivoBook X513E 11th Gen Core i3-1115G4 Processor, 4GB RAM, 256GB SSD, 15.6â Full HD (1920x1080) 60Hz Display Windows 11 Genuine Fingerprint,Abbsy Blue"
,"Acer Aspire 5 15 2023 13th Gen i5 / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
,Acer Aspire 3 (AMD Ryzen 3 7320U Processor | 4GB RAM | 256GB SSD
,"Lenovo V15 Laptop/ Celeron/ 4GBRAM/256GB SSD/15.6"""
,Acer TravelMate Spin B3 Celeron 4GB RAM 128Gb SSD 12inch Display
,"Acer Swift 3 14 2022 Ryzen 5 5625U / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard"
,Lenovo Flex 5 X360 With i5 12th Processor 14 Inch FHD IPS Display 8GB RAM 512GB ROM
3070.0,"MSI GE76 Raider 10UG I7 10th Gen 8 Core / RTX 3070 / 2TB SSD/ 16GB RAM / 17.3"" 240Hz FHD Display"
2000.0,"MSI Modern 15 A4SX Ryzen 5 4500U / AMD Radeon Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
2800.0,"Asus VivoBook 15 K513EA I5 11th Gen / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
2000.0,Asus ZenBook 14 UM425IA Ryzen 7 / Radeon Graphics / 16GB RAM / 512GB SSD / 14'' FHD Display / Magic NumPad
2800.0,"Dell Inspiron 5310 I7 11th Gen / 8GB RAM / 512GB SSD / 13.3"" FHD Display"
,ASUS VIVOBOOK E1404G INTEL i3-N305 8GB Ram 256GB SSD 14.0 FHD Display
1050.0,"Dell Vostro 3510 Core i7 11th Gen/8GB RAM/512GB SSD/15.6""FHD/ Nvidia 2GB MX350 GFX"
2800.0,"Dell Latitude 7420 Core i7 1185G7 VPro/ 16GB RAM/ 512GB SSD/ 14"" FHD/Backlit Keyboard/Win 11 Professional (Business Series Premium Laptop) 7000 Series"
,Acer Aspire 5 i7 13th Gen 1355U 2023 – 8GB DDR5 RAM – 512GB NVMe SSD – 15.6″ FHD Display – Iris Xe Graphics – Steel Grey
,Acer Aspire 3 With i7 12th Gen Processor 15.6 Inch FHD Display 8GB RAM 256GB ROM
,Lenovo IdeaPad 3 Slim With i5 11th Gen Processor 15.6 Inch FHD IPS Display 8GB RAM 512GB ROM
,ASUS ZenBook 14X OLED UX5401ZAS
2000.0,"Asus VivoBook Flip 14 TM420IA Ryzen 3 4300U / 4GB RAM/ 256GB SSD / 14"" FHD 360 Touch Display / Stylus Support"
3060.0,"Asus ROG Strix G15 2021 G513QM Ryzen 9 5900HX / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" QHD 165Hz Display"
,ASUS VIVOBOOK Z1504Z i7-1206P 8GB Ram 512GB SSD 14inch FHD Display
,"Acer Aspire 5 A515-58P (Intel Core i5-1335U Processor | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6"" FHD Display)"
1500.0,"Lenovo IdeaPad Slim 3 | 13th Gen Intel Core i3 | 8GB RAM 256GB SSD | 15.6"" FHD | Intel UHD Graphics | Grey"
2800.0,Asus R565E With i5 11th 1135G7 Processor 15.6 Inch FHD Touch Display 8GB RAM 256GB ROM
,Lenovo Slim 7 With i7 10th Gen Processor 14 Inch FHD IPS Display 8GB RAM 256GB ROM
,Acer Aspire 5 With i7 11th Gen Processor 15.6 Inch Full HD Display 8GB RAM 512GB ROM
2800.0,ASUS Zenbook S 13 OLED - UX5304VA
,"Asus Zenbook Duo Ux482Eg - 11Th I7 - Nvidia Mx450 16 Inch,16Gb/1Tb,Intel Core I7"
1050.0,"Dell Inspiron 15 3511 (Intel core i5 - 1135G7 Processor | 8 GB RAM | 512GB SSD | NVIDIA MX350 Graphics | 15.6"" FHD Display)"
,"Acer Swift 3 Core / i7 11th Gen / 8GB RAM / 256GB / 14"" FHD / Win 10"
,"Asus Vivobook F415Ea i5 11th Gen 8GB RAM 256GB SSD 14"" FHD Display"
,"Asus VivoBook 14 2023 X1404ZA i5 13th Gen / 8GB RAM/ 512GB SSD / 14"" FHD display / Backlight Keyboard / Magic NumPad"
,"Dell Latitude 3420 i7 11th Gen / 8GB RAM / 256 SSD / 14"" HD Display / 3 Years Warranty with OS"
,Asus L510M Ultra Slim Design / Intel Celeron N 4020 Processor 4 GB RAM 128 GB SSD 15.6’’ FHD
2000.0,Acer Aspire 5 Ryzen 7 5700U / 8GB RAM /512gb nvme ssd / 15.6″ FHD IPS Display
,"Lenovo ThinkPad P14S Core i5 11th Gen/ 16GB RAM/512 GB SSD/Nvidia Quadro 4GB Graphics/14"" IPS FHD/Backlit Keyboard /Fingerprint / Win 11 Pro (Workstation)"
,Lenovo IdeaPad 3 Slim With i5 13th Gen Processor 15.6 Inch FHD IPS Display 8GB RAM 512GB ROM
2800.0,ASUS ZENBOOK 14 UM3402YA
,"Asus Vivobook M1503Qa-L1005W - Oled 15.6 Inch,8Gb/512Gb,Ryzen 5"
,"Dell Latitude 3420 i5 11th Gen / 8GB RAM / 1TB HDD / 14"" HD Display / 3years Warranty"
,"Acer Swift 2021 I7 11th Gen / 8GB RAM / 512GB SSD / 13.3"" QHD (2256 X 1504) Display / Backlight Keyboard"
,"Dell G5 15 G5500 2020 I7 10Th Gen / RTX 2060 6GB / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz Display"
,"HP Pavilion 15-EH1070 Ryzen 7 5700U / AMD VEGA 8 / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
,MSI Modern B11M Intel I5 11Th Gen Processor Iris Graphics Inbuilt Thin Bezel 512 SSD /8 GB DDR 4 RAM 14.0 Full HD IPS Screen Backlit Keyboard
2000.0,"HP EliteBook 835 G8 /AMD Ryzen™ 7 PRO 5850U/512GB SSD/16GB RAM/13.3"" FHD TOUCHSCREEN /WIN10 Pro"
3070.0,"Dell Alienware M15 R6 i7 11800H / RTX 3070 GDDR6 / 32GB RAM / 1TB SSD / 15.6"" QHD 240Hz Display"
,"Asus Vivobook 15 E510Ma Intel Celeron N4020 15.6"" Fhd Laptop 4/256Gb"
,HP 14 DK1031DX Ryzen 3 8GB 1TB HDD
,"Asus VivoBook 14 X415EA I3 11th Gen / 4GB RAM / 256GB SSD / Backlight Keyboard /14"" FHD Display"
1050.0,"Dell Vostro 3510 Core i7 11th Gen/8GB RAM/512GB SSD/15.6""FHD/ Nvidia 2GB MX350 GFX"
2800.0,Asus Zenbook 14 AMD Ryzen 5 5500U 8 GB RAM 256GB SSD Nvidia Geforce MX450 Graphic 14’’ FHD Display
,"Microsoft Surface 3 Laptop for Business (13.5"" Multi-Touch/i5-Gen10/16GB RAM/256GB M.2 NVMe SSD/Win 10 Pro/Platinum)"
,"Microsoft Surface 3 Laptop for Business (15"" Multi-Touch/i7-Gen10/16GB RAM/256GB M.2 NVMe SSD/Win 10 Pro/Matte Black)"
,Asus Vivobook Flip 14 TP3402VA-LZ248W i9-13900H | 16GB | 1TB SSD |Intel Iris Xe | Touch | WUXGA
,ACER Aspire 3 15 intel core i3-N305
2000.0,Lenovo IdeaPad 1 With Ryzen 3 7320U Processor 14 Inch FHD Display 4GB RAM 256GB ROM
,"Lenovo V15 Ryzen 5 7520 8GB RAM 256GB SSD 15.6"" FHD Laptop"
,"MSI Summit B15 A11M I7 11th Gen / 8GB RAM / Iris Xe / 512GB SSD / 15.6"" FHD Display"
,"xLab x-Book Series XL-156P Laptop- i3, 8GB RAM, 256GB SSD, Fingerprint Security, 15.6"" Full HD Display"
,HP Pavilion Laptop Intel Core i5-1135G7 (11th Gen) Intel Iris Xe 8GB 512GB SSD Windows 8 14-dv0543TU
,"Acer Aspire 3 2023 Ryzen 3 7320U 4GB RAM 256GB SSD 15.6"" FHD Display"
,Acer Aspire 5 i7 12th Gen 8GB RAM 512GB SSD 15.6″ FHD
,Asus Zenbook Q408Ug Ryzen 5 4500U 8GB RAM 256GB SSD Mx450 2GB 14” FHD Display
,"Honor Magicbook X 15 With i 5 10th Gen/8Gb/512Gb/15.6"""
2800.0,Dell Inspiron 7400 With i7 11th Gen Processor 14.5 Inch QHD IPS Display 8GB RAM 512GB ROM
,"Acer Swift 3 14 2022 Ryzen 7 5825U \ 16GB RAM \ 1TB SSD \ 14"" FHD display \ Backlight Keyboard"
2800.0,ASUS ZenBook Flip 15 UX564EH
,"Asus 13Th Gen Zenbook Flip Oled Up3404-Kn110Ws - New 14 Inch,16Gb/1Tb,Ryzen 7"
,"ASUS ZenBook 13 UX325EA I5 11 GEN / 8GB RAM / 512GB SSD / Magic NumPad / 13.3"" FHD Display"
2000.0,"Dell Inspirion 3505 Ryzen 5 3450 / 8GB RAM / 512GB SSD / Vega 8/ 15.6"" FHD TOUCH Display"
,"Dell Inspiron 5501/ i5/ 10th gen / 12GB / 256ssd /15.6"""
2800.0,"Dell Precision 5470 Core i7 - 1280H 12th Gen/ 32 GB RAM/ 512GB SSD/ NVIDIA RTX A1000 4GB GFX/ 14"" FHD + IPS/Backlit Keyboard/ Win 11 Pro"
2000.0,Asus Zenbook 14 UM3402YA-KP475W (AMD Ryzen 7 7730U | 16GB RAM | 512 ssd | AMD Radeon Graphics | 14.0-inch WQXGA 2.5K Resolution Display
,HP Victus Intel Core I5-12th Gen- 8GB DDR4 RAM-256 GB SSD-4GB Graphics-15.6 FHD
3050.0,Lenovo IP Gaming 3 Ryzen 5 6600H/ 8GB RAM/ 256GB SSD/ RTX 3050 4GB Graphics/ Win 11 Genuine
4050.0,Asus ROG Strix G16 (2023) G614JU-N3122W - i7-13650HX | 16GB RAM
,"Acer Aspire 5 14 2023 13th Gen i5 / 8GB RAM / 512GB SSD / 14"" WUXGA Display / 2 Year Warranty"
2070.0,"Dell Alienware M15 R3 i7 10th Gen / RTX 2070 SUPER / 16GB RAM / 512GB SSD / 15.6"" FHD 300Hz Display"
,"Dell Inspiron 14 7420 2-1 Intel Core i5 12th Gen / 8GB RAM / 512GB SSD / 14"" 360 Touchscreen FHD display / Active Stylus / MS Office"
,"Asus Zenbook 14 Ux3402Za-Kp501W 16 Inch,16Gb/512Gb,Intel Core I7"
,"Acer Aspire 5 2021 Ryzen 5 5500U / 8GB RAM / 256GB SSD / 15.6"" FHD Display"
2800.0,"Lenovo Ideapad 5 15 2021 I5 11th Gen / 8GB RAM / 512GB SSD / 15.6"" FHD Display / Backlight Keyboard"
,"Acer Aspire 3 14 Ryzen 3 3250U / 4GB RAM / 1TB HDD / 14"" HD Display"
,Asus Vivobook S435 With i7 11th Gen Processor 14 Inch FHD IPS Display 8GB RAM 512GB ROM
,"Acer Swift 3 14 2022 Ryzen 5 5625U / 16GB RAM / 512GB SSD / 14"" FHD display / Backlight Keyboard"
3060.0,"Dell G5 2021 G5511 i7 11th Gen 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display"
,Dell XPS 13 9305 2021 i7 11th Gen / 16GB RAM / 512GB SSD / 13.3'' FHD Display
2000.0,Dell Inspiron 7405 Ryzen 5 4500U 8GB RAM 256 GB SSD 14” FHD Touch Display 2 in 1 Convertible Laptop
,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM 256GB SSD + HDD 500GB SATA win 10
2800.0,"Lenovo IdeaPad Flex 5 2023 Laptop | Intel Core i5 12th gen | 14"" FHD+ IPS Touchscreen Display | 8GB LPDDR4 | 256GB SSD"
2800.0,Lenovo IdeaPad 1 With Ryzen 7 7730U Processor 14 Inch FHD Display 8GB RAM 512GB ROM
,"Acer Swift 3 Ryzen 3 5300U / AMD Vega 8 / 8GB RAM / 256GB SSD / 14"" FHD Display"
,"Asus Vivobook M1603Qa-Mb297W - New 15.6 Inch,8Gb/1Tb,Ryzen 7"
,"Dell XPS 13 (9310), 13.4- inch UHD+ Touch Laptop - Intel Core i7-1185G7, 8GB,512 SSD"
2070.0,"MSI GE66 Raider 10SF I7 10TH GEN / RTX 2070 / 15.6"" 240Hz FHD / 1TB SSD/ 16GB RAM"
,"Asus VivoBook S15 S533EA I7 11th Gen / 16GB RAM / 512GB SSD / Iris Xe Graphics / 15.6"" FHD Display"
2000.0,Dell Inspiron 7405 2in1 Touch Screen 360 Ryzen 5 4500U 8GB RAM/256GB SSD/14 Inch FHD/Win10 Home Laptop
,ACER Aspire 5 14 intel core i7-1355U 8BG Ram 512GB SSD Iris Xe Graphics 14inch WUXGA IPS Slim Bezel Display
,"Dell Inspiron 14 7430 2-1 Intel Core i5 13th Gen / 8GB RAM / 512GB SSD / 14"" 360 Touchscreen FHD display"
,"Asus Zenbook 14 Q407Iq Laptop / Ryzen 5 4500U / Mx350 / 8GB RAM / 256GB SSD / 14"" FHD Display"
3050.0,Dell Inspiron G15 5515 With Ryzen 7 5800H Processor 15.6 Inch FHD IPS Display 16GB RAM 512GB ROM
,Lenovo IdeaPad 1 Mini With AMD Athlon 3050E Processor 11.6 Inch HD Display 4GB RAM 128GB ROM
,"Asus Zenbook Ux425Ea-Ki440W - I7 14 Inch,16Gb/512Gb,Intel Core I7"
,"Asus Vivo Book Core i7 1065G7 8GBRAM 256GB SSD 14"" Windows 10"
2800.0,Dell Inspiron 7506 2-in-1 360-degree Touch Screen
,"HP 14"" Probook 440 G8 i5 11th Gen/8GB Ram/128GB SSD/1TB HDD/14 Full HD/Windows 10 Pro Laptop"
,"Acer Aspire Fun S40 2021 I5 11th Gen / 16GB RAM / 512GB SSD / 14"" FHD Display"
1650.0,"Acer Nitro 5 2020 I7 10TH GEN / GTX 1650ti / 15.6"" FHD 144Hz / 8GB RAM / 512GB SSD"
,"Asus VivoBook Flip TM420UA RYZEN 5500U / 8GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Stylus Support"
,"HP 15-ef1071wm 15.6"" (128GB SSD, AMD Athlon 3050U, 3.20GHz, 4GB RAM) Laptop with Mouse Sleeve - Silver"
,"Lenovo Yoga 6 2023 Ryzen 7 1TB ssd 16GB RAM 13.3"" x360 2in1 laptop"
,Dell Vostro 3520 i5 11th 8GB 256GB 15.6 FHD
,"Asus 2023 Zenbook Space Edition Oled Ux5401Zas-Kn030W - New 14 Inch,32Gb/1Tb,Intel Core I7"
,"Acer Aspire 5 13th Gen Intel Core i5/ 8GB RAM 512GB SSD/ 15.6"" FHD/ Intel Iris Xe Graphics/ Steel Gray"
2070.0,"MSI Creator 15 A10SF I7 10th Gen / RTX 2070 MAX-Q / 32GB RAM / 1TB SSD / 15.6"" 4K UHD Display"
,"Acer Aspire A3 Core i5 11th Gen/8GB RAM/256GB SSD/15.6""FHD/2Gb GFX NVIDIA MX3502GB/Win11"
1050.0,"Dell Inspiron 3511 i5 11th Gen / Nvidia MX350 Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
2050.0,Lenovo LOQ 15IRH8 (12th Gen Intel Core i5 12450H Processor | 8GB DDR5 RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Graphics Card
,DELL INSPIRON 5406 2 in 1 Laptop Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home)
,"HP ProBook 440 G9 Core i5 12th Gen/16GB RAM/512GB SSD/14"" Screen/Win 10 Pro/Fingerprint(Business Series)"
,"Acer Aspire 5 Laptop 13th Gen Intel Core i5 \ Windows 11 home \ 8 GB \ 512 GB \ Intel Graphics A514-56M 14"" \ 2 Years Warranty"
,"HP Pavilion Laptop 15-eh1066Au 49N15Pa 8 GB RAM (2 X 4 Gb), 512 GB SSD, 15.6"""
2800.0,Lenovo ThinkBook G3 With Ryzen 7 5700U Processor 15.6 IPS Inch FHD 300 Display 8GB RAM 256GB ROM
2000.0,Asus M513U Vivobook With Ryzen 5 5500U Processor 15.6 Inch FHD Oled Display 8GB RAM 512GB ROM
2800.0,Lenovo ThinkBook G3 With Ryzen 5 5500U Processor 15.6 IPS Inch FHD 300 Display 8GB RAM 256GB ROM
,ASUS ZenBook 14X OLED UX5400ZB
1650.0,"Asus Zephyrus G14 2021 GA401QH Ryzen 7 5800HS / GTX 1650/ 16GB RAM / 512GB SSD / 14"" FHD 144Hz Display"
3070.0,"Dell Alienware M15 R6 i7 11800H / RTX 3070 GDDR6 / 32GB RAM / 1TB SSD / 15.6"" QHD 240Hz Display"
,Lenovo Thinkpad X13 Gen2 Laptop Intel Core i5 16GB RAM 128GB SSD Windows 10 Pro Genuine
,Lenovo E41-45 AMD A6 4GB RAM 1TB HDD 14” HD Display
,"HP Envy x360 i7 13th Gen 16GB RAM 512GB SSD 14"" FHD 360 Touch Screen Display"
2000.0,"Acer Swift 3 Ryzen7 5700U 8GB Ram 512GB SSD 14"" FHD Display"
,Lenovo Slim 7 With i5 10th Gen Processor 14 Inch FHD IPS Display 12GB RAM 512GB ROM
,"MSI Summit E16 Flip Evo 2023 2-in-1 i7 13TH GEN / 1TB SSD / 16GB RAM / 16"" FHD 165Hz Touchscreen / 2 Year Warranty"
,"Asus Vivobook X1402Za-Eb474W - 12Th I3 14 Inch,4Gb/256Gb,Intel Core I3"
1660.0,"MSI Stealth 15M A11SDK I7 11th Gen / GTX 1660Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
,"Dell Inspiron 5400 2-In-1 I7 10th Gen / 8GB RAM / 512GB SSD / 14"" FHD X360 Touch Display"
2800.0,HP ENVY x360 Convertible 13-AY1018AU | AMD Ryzen 7 | 8GB RAM | 512GB SSD | AMD Radeon | 13.3-inch FHD
2800.0,"Lenovo ThinkPad Z13 Ryzen 5 Pro 6650U/ 16 GB DDR5 RAM/512 GB NVME SSD/ 13.3"" IPS / FP/ Backlit Keyboard/Win 11 Professional (Business Series Laptop)"
,"Dell Latitude 3420 i5 11th Gen / 8GB RAM / 256 SSD / 14"" HD Display / 3 Years Warranty With Os"
2800.0,Asus ZenBook 14 2023 UM3402 Ryzen 5 7530U / 8GB RAM / 512GB SSD / 14'' WQXGA Display / Backlit Keyboard
3050.0,"Dell G5 2021 G5511 i5 11th Gen / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display"
,"Asus Vivobook Flip Tp3402Za-Lz019W - Touch - 12Th I7 14 Inch,16Gb/1Tb,Intel Core I7"
3050.0,"Asus ROG Strix G15 2021 G513QC Ryzen 5 5600H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
,Acer Swift 3 AMD Ryzen 7 5700U 8 GB RAM 512GB SSD 14’’ FHD
2800.0,Acer Swift 3 Intel i7 11th Generation 1165G7 8GB LPDDR4X 256GB M.2 NVMe PCIe 3.0
,"Microsoft Surface 3 Laptop for Business (13.5"" Multi-Touch/i7-Gen10/16GB RAM/512GB M.2 NVMe SSD/Win 10 Pro/Matt Black)"
2000.0,"Acer Aspire 3 A315-42/ AMD Ryzen 7-3700U/ 8GB RAM/ 256GB/ 15.6"" FHD"
1500.0,Lenovo IdeaPad Slim 3 i3/13th Gen/ 8GB Ram/ 256GB SSD/ Intel UHD Graphic/ Win 11/ 15.6 Full HD
,"Acer Swift 3 2021 Ryzen 7 5700U / AMD Vega 8 / 8GB RAM / 512GB SSD / 14"" FHD Display"
2800.0,"MSI Modern 14 C12M 2022 i5 12TH GEN / 512GB SSD / 8GB RAM / 14"" FHD"
,"Dell Inspiron 3501 | 11th Gen Intel® Core™ i5-1135G7 | RAM 8GB + 512GB SSD | 15.6"" FHD | Windows 10 Home"
,Toshiba Terca A40 Celeron Dual Core 5205U4 4GBRAM 128GB SSD
,"ASUS M513U Vivobook,15.6 Inch Full HD OLED DISPLAY Laptop (AMD Ryzen 5-5500U, 8GB RAM, 512GB SSD, Backlit Keyboard,GOLD COLOR"
,Dell Inspiron 3511 With i7 11th Gen Processor 15.6 Inch FHD Display 8GB RAM 512GB ROM
,"Acer Aspire Vero 2021 I5 11th Gen / 16GB RAM / 512GB SSD / 15.6"" FHD Display / Backlight Keyboard"
1660.0,"MSI GL65 9SDK I7 9TH GEN/ 256GB SSD/ 1TB HDD/ 16GB RAM/ GTX 1660Ti/ 15.6"" 120Hz FHD"
2800.0,"Asus Vivobook M1503Qa -5Th, Ryzen 5 5600H, 8 Gb, 512 Gb Nvme Ssd, 15.6 Inch Oled Display, Fingerprint"
2800.0,Dell Inspiron 16 5620 i5 1235U 8GB Ram 512GB SSD 16 LED Full HD+ Windows 11
2800.0,"Acer Swift 5 2020 i7 10Th Gen | 8GB RAM | 512GB SSD | 14"" FHD Touch Display"
3050.0,"Asus TUF F15 2021 FX506HCB I7 11Th Gen 8 Core / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
4050.0,"Acer Nitro V Intel Core i5-13420H 13th Gen 16GB Ram 512GB SSD 6GB RTX 4050 15.6""144Hz Win11"
2800.0,Lenovo ThinkBook 13S With i5 11th Gen Processor 13.3 Inch WQXA IPS Display 8GB RAM 512GB ROM
2000.0,Lenovo IdeaPad 3 With Ryzen 5 5500U Processor 15.6 Inch FHD Display 8GB RAM 256GB ROM
2000.0,HP Elitebook 835 G8 AMD Ryzen 7 PRO 16GB RAM 512GB SSD
2000.0,"Lenovo IdeaPad 3 15.6 Laptop, AMD Ryzen 5 3500U 8GB Memory, 256GB SSD, Windows 10"
3060.0,"Asus TUF Dash F15 FX516PM i7 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display"
1650.0,Asus Ga401Q Zephyrus With Ryzen 7 5800Hs Processor 14 Inch FHD 144Hz Display 16GB RAM 512GB ROM
,Acer Aspire 5 A515-56-32DK
,"Acer Swift 3 Ryzen 7 5700U / AMD Vega 8 / 8GB RAM / 512GB SSD / 14"" FHD Display"
2800.0,"Asus VivoBook 15 K513EQ I7 11th Gen / NVIDIA MX350 / 16GB RAM / 512GB SSD / 15.6"" FHD Display"
2800.0,ASUS Zenbook 14 Flip OLED UP3404VA
3050.0,"Asus Vivobook Pro 14 M6400Rc-Km006W - Oled 16 Inch,16Gb/1Tb,Ryzen 7"
,Dell Latitude 3420 i5 11th 8GB 128 GB 1TB
,MSI Modern 14 B11M With i5 11th Gen Processor 14 Inch FHD IPS Display 8GB RAM 512GB ROM
2000.0,Asus G512L Rog Strix With i7 10th 10750H Processor 15.6 Inch FHD 144Hz Display 16GB RAM 512GB ROM
3050.0,MSI Gf 65 With i7 9th Gen Processor 15.6 Inch FHD IPS Display 8GB RAM 512GB ROM
,Acer Aspire 5 With Ryzen 7 5700U Processor 15.6 Inch FHD Display 8GB RAM 512GB ROM
1650.0,Acer Swift X/14″ FHD/ Ryzen 5 5500U/NVIDIA GTX 1650/8GB RAM /512GB SSD
1650.0,"MSI GF63 Thin 10SC I5 10TH GEN / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard"
,Acer Aspire 5 i7 11th Gen 8GB RAM 512gb Ssd 14 Inch
1660.0,HP Omen 15 Dh1070Wm With i7 10th 10750H Processor 15.6 Inch FHD IPS Display 8GB RAM 256+1TB ROM
,"Microsoft Surface 3 Laptop for Business (15"" Multi-Touch/i7-Gen10/16GB RAM/512GB M.2 NVMe SSD/Win 10 Pro/Matt Black)"
2050.0,Acer Aspire 5 i5 12th Gen 8GB Ram 512GB SSD 4GB Rtx 2050 Graphics 15.6 Inch FHD
,"Asus 2023 Zenbook 14 Um3402Ya-Kp522W - New 14 Inch,8Gb/512Gb,Ryzen 7"
3050.0,"Asus ROG Strix G15 2021 G513QE Ryzen 7 5800H / RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
3050.0,ASUS Creator Q530 Intel i7 13th Gen 16GB RAM 512GB SSD 15.6″ OLED RTX™ 3050 6GB Laptop
,Dell Laptop Latitude 3410 i5 10th 8GB 1TB
,"MSI GF63 9SCSR I5 9TH GEN/ 8GB RAM/ 256GB SSD / GTX 1650TI / 15.6"" FHD 144Hz"
4050.0,Acer Nitro V 15 Intel Core i5 13th Gen 13420H RTX 4050 6GB Graphics – 8GB DDR5 RAM – 512GB NVMe SSD – 15.6″ FHD 144Hz Display – Backlit Keyboard – Black
4060.0,Acer Predator Helios Neo 16 /I7 13Gen 700HX/ 32gb DDR5 Ram/ 1Tb Nvme Ssd /RTX 4060 /15.6inch IPS Slim Bezel 165HZ
3050.0,Acer Nitro 5 AN515-47 Gaming Laptop AMD Ryzen™ 7 7735HS Octa Core Processor – 16GB DDR5 4800MHz RAM – 512GB PCle NVMe SSD – NVIDIA GeForce RTX 3050 4GB Graphics – 15.6″ 165Hz FHD Display – Obsidian Black
,"MSI Leopard GP66 11UH / i7 11th Gen / 16GB RAM / 1TB SSD / RTX 3080 8GB / 15.6""FHD 240Hz"
4050.0,Acer Nitro V Core™ i5-13420H 13th Gen 512GB SSD 16GB RAM 15.6” FHD 144Hz WIN11 NVIDIA®️ GeForce RTX™ 4050 6 GB Backlit Keyboard
2800.0,"MSI Leopard GP76-11UH / i7 11th Gen / 16GB RAM / 1TB SSD / RTX 3080 - 8GB / 17.3"" QHD 165Hz Display"
2800.0,"Asus ROG Zephyrus Duo 15 SE GX551 / AMD Ryzen 9 5900HX / RTX 3080 / 32GB RAM / 1TB SSD / 15.6"" FHD Touch + 14"" FHD Touch/Stylus Support"
,HP Laptop 15s 3q2116AU
3060.0,"Asus Vivobook Pro 16 OLED (k6602) Core i9 13900H / RTX 4060 / 16GB RAM / 1TB SSD / 16"" QHD 240Hz display / 2 Year Warranty"
,Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 (8/1TB SSD) backlit keyboard IPS Speed 3-4GHz
2050.0,"HP Victus 15.6 AMD Ryzen 5 7535HS, 8GB RAM, 512GB SSD, 15.6"" FHD 144Hz NVIDIA GeForce RTX 2050 4GB, Win 11 Home, Silver"
3060.0,ASUS ROG Strix G15 Ryzen 7 6800H 15.6″ WQHD 165Hz 16GB RAM 1TB SSD RTX 3060 6GB
,"Lenovo Ideapad 3 2020 i5 /10th Gen / 8GB RAM / 512GB SSD / 14"" FHD display"
3050.0,Lenovo LOQ Intel i5-13420H 13th gen 8GB Ram 1TB SSD RTX 3050 Graphics 15.6 FHD Display
1660.0,"HP OMEN 15 Ryzen 7 Pro 4800H, 16GB RAM DDR4, 1TB SSD, GTX 1660Ti 6GB DDR6, 15.6"" FHD 144Hz, BACKLIT KEYBOARDB SSD"
2050.0,"Acer Nitro V 15 Intel Core i5 13th Gen 13420H - 16GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 2050 4GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard"
2050.0,"Lenovo LOQ i5 13th Gen 13420H | 16GB DDR5 | 512GB SSD | RTX 2050 4GB | 15.6"" FHD 144Hz | Win 11"
4060.0,Lenovo LEGION PRO 5 Intel i7-13700HX 13th Gen 16GB RAM 512GB SSD 16″ WQXGA (2560×1600) IPS 165Hz RTX 4060 8G Laptop
3060.0,Nova Pro(16/512) | Intel i7 12700H | RTX 3060 | 165hz
2800.0,Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 (8/512GB SSD)IPS Speed 3-4GHz
3050.0,"Lenovo IdeaPad 5 Pro Ryzen 7 6800HS 16GB RAM 1TB SSD RTX 3050ti 16"" 2.5K (2880x1800) display"
2050.0,ASUS TUF GAMING F15 i5-11400H 11th GEN 8GB Ram 512GB SSD Nvidia RTX 2050 4GB Graphics 15.6 FHD Display
