graphics card,name,url,details
nan,"Lenovo Ideapad Slim 3 i5 13th Gen | 8GB RAM | 512GB SSD | 15.6"" FHD | Artic Grey",https://www.daraz.com.np/products/lenovo-ideapad-slim-3-i5-13th-gen-8gb-ram-512gb-ssd-156-fhd-artic-grey-i128309108-s1035563498.html?search=1,"Brand Lenovo Model Ideapad Slim 3 15IRH8 Processor Intel Core i5 13th Generation  13420H 8cores12 Threadcache 120MB Upto 460 GHz Memory 8 GB Soldered LPDDR5 4800MHz Storage 512GB Nvme SSD Display 156"" FHD TN Panel Display OS DOS Color Artic Grey Weight 16 kg Warranty 1Year Warranty"
nan,"HP 14- DQ2055WM i3 11th Gen 4GB RAM 1TB HDD 14"" HD Display",https://www.daraz.com.np/products/hp-14-dq2055wm-i3-11th-gen-4gb-ram-1tb-hdd-14-hd-display-i125217433-s1033989944.html?search=1,Simple and compact portable laptop with a 65mm microedge design Full 90degree rotatable mode excellent build quality for a budget laptop in Nepal Comes with free bag and mouse Brand New Laptop
nan,"Apple MacBook Air (13-inch, M3 Chip) 8C-CPU, 8C-GPU, 8GB RAM, 256GB SSD - EvoStore",https://www.daraz.com.np/products/apple-macbook-air-13-inch-m3-chip-8c-cpu-8c-gpu-8gb-ram-256gb-ssd-evostore-i131399436-s1038247550.html?search=1,LEAN MEAN M3 MACHINE — The blazingfast MacBook Air with the M3 chip is a superportable laptop that sails through work and play PORTABLE DESIGN — Lightweight and under half an inch thin so you can take MacBook Air anywhere you go GET MORE DONE FASTER — The powerful 8core CPU and up to 10core GPU of the Apple M3 chip keep things running smoothly UP TO 18 HOURS OF BATTERY LIFE — Amazing allday battery life so you can leave the power adapter at home A BRILLIANT DISPLAY — The 136inch Liquid Retina display supports 1 billion colors LOOK SHARP SOUND GREAT — Everything looks and sounds amazing with a 1080p FaceTime HD camera three mics and four speakers with Spatial Audio APPS FLY WITH APPLE SILICON — All your favorites from Microsoft 365 to Adobe Creative Cloud run lightning fast in macOS GET CONNECTED — MacBook Air features two Thunderbolt ports a headphone jack WiFi 6E Bluetooth 53 and a MagSafe charging port And connect up to two external displays with the laptop lid closed IF YOU LOVE IPHONE YOU’LL LOVE MAC — MacBook Air works like magic with your other Apple devices Start an email on your iPhone and finish it on your Mac Send text messages from your Mac And much more
nan,"Asus Vivobook X415Ea - 11Th I3 14 Inch,4Gb/256Gb,Intel Core I3",https://www.daraz.com.np/products/asus-vivobook-x415ea-11th-i3-14-inch4gb256gbintel-core-i3-i127832689-s1034809902.html?search=1,Processor I3 RAM 4 Storage 256 Gb Nvme Ssd Display 14 Fhd Color Grey Backlit Keyboard Operating System Genuine Win 11 Ports Type C Accessories Backpack Mouse Warranty 2 Years
3060,Acer Predator Triton 300 SE i7 11th Gen RTX 3060 16gb Ram 512gb SSD 144hz 14inch Display,https://www.daraz.com.np/products/acer-predator-triton-300-se-i7-11th-gen-rtx-3060-16gb-ram-512gb-ssd-144hz-14inch-display-i129800480-s1037657039.html?search=1,• 11th Generation Intel Core i7 processor for powerful performance• 14 Inch display with 144Hz refresh rate for smooth gaming• NVIDIA GeForce RTX 3060 for highquality graphics and gaming• 16GB RAM and 512GB SSD for fast and efficient storage• Windows operating system for a familiar user experience• Portable gaming laptop with a 4 row RGB keyboard• Comes with a 1 year warranty for peace of mind• Acer Predator Triton 300 SE  a top choice for gamers
nan,"Apple MacBook Pro (16-inch, Apple M1 Pro chip with 10‑core CPU and 16‑core GPU, 16GB RAM, 1TB SSD)",https://www.daraz.com.np/products/apple-macbook-pro-16-inch-apple-m1-pro-chip-with-10core-cpu-and-16core-gpu-16gb-ram-1tb-ssd-i119055291-s1032604227.html?search=1,Apple M1 Pro or M1 Max chip for a massive leap in CPU GPU and machine learning performance Up to 10core CPU delivers up to 2x faster performance to fly through pro workflows quicker than ever Up to 32core GPU with up to 4x faster performance for graphicsintensive apps and games 16core Neural Engine for up to 5x faster machine learning performance Longer battery life up to 21 hours Up to 64GB of unified memory so everything you do is fast and fluid Up to 8TB of superfast SSD storage launches apps and opens files in an instant Stunning 16inch Liquid Retina XDR display with extreme dynamic range and contrast ratio 1080p FaceTime HD camera with advanced image signal processor for sharper video calls Sixspeaker sound system with forcecancelling woofers
nan,"Apple Macbook Pro 16"" 10C Cpu, 32C Gpu, 32Gb, 1Tb Ssd- Evostore",https://www.daraz.com.np/products/apple-macbook-pro-16-10c-cpu-32c-gpu-32gb-1tb-ssd-evostore-i109322650-s1029592494.html?search=1,Apple M1 Max chip with 10core CPU 32core GPU and 16core Neural Engine 32GB unified memory 1TB SSD storage 16inch Liquid Retina XDR display Three Thunderbolt 4 ports HDMI port SDXC card slot MagSafe 3 port 140W USBC Power Adapter Backlit Magic Keyboard with Touch ID  US English
nan,"Lenovo IdeaPad 1 15ADA7 2021 Ryzen 3 3250 / 8GB RAM / 256GB SSD / 15.6"" FHD display",https://www.daraz.com.np/products/lenovo-ideapad-1-15ada7-2021-ryzen-3-3250-8gb-ram-256gb-ssd-156-fhd-display-i123290257-s1033497512.html?search=1,"Processor AMD Ryzen 3 3250U Speed 26 GHz Base  35 GHz Max 2Cores 4 Threads 1MB L2  4MB L3 OS and Software Windows 11 Home 64 Office Home and Student 2021 Xbox GamePass Ultimate 3month subscription* Display 156"" FHD 1920x1080 Brightness  220nits AntiGlare Design 179 cm Thin and 16 kg Light Narrow Bezel Battery Life 42Wh Upto 75 Hours battery life Camera Builtin HD 720p with Privacy Shutter Audio 2x 15W Stereo Speakers HD Audio Dolby Audio Ports 1x USBC 32 Gen 1 support data transfer only 1x USBA 32 Gen 1 1x USBA 20 1x Headphone  microphone combo jack 35mm 1x HDMI 14b 4in1 media reader MMC SD SDHC SDXC"
nan,"Apple MacBook Pro 16.2"" 10-Core CPU 16-Core GPU 16GB 1TB - Oliz Store",https://www.daraz.com.np/products/apple-macbook-pro-162-10-core-cpu-16-core-gpu-16gb-1tb-oliz-store-i120302323-s1032843904.html?search=1,"Apple M1 Pro 10Core Chip 16GB Unified RAM | 1TB SSD 162"" 3456 x 2234 Liquid Retina XDR Screen 16Core GPU | 16Core Neural Engine WiFi 6 80211ax | Bluetooth 50 Thunderbolt 4 | HDMI | MagSafe 3 Backlit Magic Keyboard Force Touch Trackpad | Touch ID Sensor"
nan,Asus ZenBook Q420VA Intel EVO i7 13700H – 16GB DDR5 RAM – 512GB NVMe SSD – 14.5″ 2.8K OLED TouchScreen Display – Inkwell Gray – Windows 11 Home,https://www.daraz.com.np/products/asus-zenbook-q420va-intel-evo-i7-13700h-16gb-ddr5-ram-512gb-nvme-ssd-145-28k-oled-touchscreen-display-inkwell-gray-windows-11-home-i129868025-s1037710687.html?search=1,Processor 13th Gen Intel Core i713700H 24 GHz Base Speed 24MB Cache Up to 50 GHz Max Turbo Speed 14Cores 20 Threads Memory 16GB onboard LPDDR5 Storage 512GB M2 NVMe PCIe 40 Performance SSD Display 145inch 28K 2880 x 1800 OLED Touch screen laptop Graphics Integrated Intel Iris Xe Graphics Keyboard Backlit Chiclet Keyboard with NumberPad 20 on Touchpad IO Port 1x USB 32 Gen 2 TypeA 2x Thunderbolt 4 supports display  power delivery 1x HDMI 20b 1x 35mm Combo Audio Jack Micro SD card reader Warranty One year against manufacturing defects
nan,"Acer Aspire 5 Core i5 13th Gen/8GB RAM/512GB SSD/15.6"" FHD/Win 11",https://www.daraz.com.np/products/acer-aspire-5-core-i5-13th-gen8gb-ram512gb-ssd156-fhdwin-11-i128910933-s1036849370.html?search=1,"Model Name A51558P574P CPU Intel® Core i51335U Processor 12 MB Smart Cache 13 GHz with Turbo Boost up to 47 GHz  Intel® Iris® Xe Graphics Operating System Windows 11 Home Memory 8 GB DDR5 Memory Storage 512 GB PCIe NVMe SSD Screen 156"" Full HD 1920 x 1080 highbrightness Acer ComfyView LEDbacklit TFT LCD Graphics Onboard Graphics Intel Iris Xe Wireless Connectivity ""80211abgn+ax Bluetooth 52"" Camera HD TNR Camera Warranty 1 Year Mail in Warranty Battery Information 50Wh 3cell Liion battery Weight 17 KG Product Dimensions 361 W x 237 D x 179 H mm Power Supply 3pin 65W AC adapter Ports 2x TypeA USB 32 Gen1 HDMI 21 35mm headphonespeaker Audio Acer True Harmony technology"
nan,"Apple MacBook Pro 14.2"" 10-Core CPU 16-Core GPU 16GB 1TB -Oliz Store",https://www.daraz.com.np/products/apple-macbook-pro-142-10-core-cpu-16-core-gpu-16gb-1tb-oliz-store-i112867915-s1030653142.html?search=1,"Apple M1 Pro 10Core Chip 16GB Unified RAM 1TB SSD 142"" 3024 x 1964 Liquid Retina XDR Screen 16Core GPU 16Core Neural Engine WiFi 6 80211ax Bluetooth 50 Thunderbolt 4 HDMI MagSafe 3 Force Touch Trackpad Touch ID Sensor 16core Neural Engine 14inch Liquid Retina XDR display Magic Keyboard with Touch ID Force Touch trackpad 96W USBC Power Adapter Brand New Laptop"
nan,"Lenovo Ideapad 3 2020 i5 /10th Gen / 8GB RAM / 512GB SSD / 14"" FHD display",https://www.daraz.com.np/products/lenovo-ideapad-3-2020-i5-10th-gen-8gb-ram-512gb-ssd-14-fhd-display-i125214620-s1033991803.html?search=1,Lenovo IdeaPad 3 2020 14IIL05 with 10th Gen Intel Core i51035G1 processor 8GB DDR4 RAM 512GBM2 2242 PCIe 30x4 SSD Has HDD slot for storage expansion 14inch IPS display with FullHD 1920 x 1080 pixels resolution CPU Intel Core i51035G1 4C  8T 10  36GHz 6MBRAM4GB Soldered DDR42666 + 4GB SODIMM DDR42666Operating System Windows 10Screen14inch IPS Display FullHD 1920 x 1080 pixels resolution 250nits brightness Hard Drive512GB SSD M2 2242 PCIe 30x4 NVMe HDD Expansion Available Webcam  Microphone720p with Privacy Shutter Graphics Integrated AMD Radeon Graphics Computer Memory TypeDDR4 SDRAM Audio Stereo speakers 2W x2 Dolby Audio Networking 11ax 2x2 + BT51 1x power connector 1x card reader 1x HDMI 14b 1x headphone  microphone combo jack 35mm 1x USB 20 2x USB 32 Gen 1
nan,"Acer Aspire 5 i5 13th Generation 2023 - 8GB DDR5 RAM - 512GB NVMe SSD 14"" FHD Display - Steel Grey",https://www.daraz.com.np/products/acer-aspire-5-i5-13th-generation-2023-8gb-ddr5-ram-512gb-nvme-ssd-14-fhd-display-steel-grey-i129147812-s1037164911.html?search=1,Powerful Performance Equipped with an Intel Core i5 13th Generation Intel Core i5  1335U processor this laptop offers strong processing capabilities making it suitable for a variety of tasks from productivity work to multimedia consumption Fast and Responsive With 8GB of DDR5 RAM and a 512GB NVMe SSD this laptop provides quick data access and smooth multitasking ensuring your applications run smoothly without lag Impressive Visuals The laptop features Intel Iris Xe Graphics delivering impressive visuals for both work and entertainment You can enjoy HD content light gaming and efficient graphic rendering Crisp Display The 14inch Full HD FHD display offers vibrant colors and sharp details enhancing your viewing experience whether you're working on documents streaming videos or browsing the web Sleek Design The Steel Grey design adds a touch of style and sophistication to your laptop making it both functional and visually appealing Portability With its slim and lightweight design this laptop is easy to carry around making it ideal for students and professionals on the go Warranty One year against manufacturing defects
nan,"Dell Inspirion 3501 i7 11th Gen 8GB RAM 512GB SSD Nvidia MX330 15.6"" FHD Display",https://www.daraz.com.np/products/dell-inspirion-3501-i7-11th-gen-8gb-ram-512gb-ssd-nvidia-mx330-156-fhd-display-i125213628-s1033992704.html?search=1,Dell Inspirion 3501 11th Generation Intel Core i71165G7 Processor NVIDIA GeForce MX330 graphics card with 2GB GDDR5 VRAM 8GB DDR4 RAM Expandable up to 16GB 512GB SSD Storage Additional HDD slot for storage expansion 156inch IPS display with FullHD 1920 x 1080 pixels resolution 42WattHour battery 178KG Weight 071inch thickness Dual speakers tuned with Waves MaxxAudio with 1 year warranty Brand New Laptop
nan,"Asus VivoBook 14 M413IA Ryzen 7 4700U / 8GB RAM / 512GB SSD / 14"" FHD Display",https://www.daraz.com.np/products/asus-vivobook-14-m413ia-ryzen-7-4700u-8gb-ram-512gb-ssd-14-fhd-display-i123272546-s1033482710.html?search=1,"Brand Asus CPU AMD Ryzen 7 4700U Processor 20 GHz 8M Cache up to 41 GHz 8cores Graphics AMD Radeon Graphics Memory 8GB DDR4 onboard 8GB DDR4 SODIMM Memory Max Up to 16GB Display 14inch IPS displayFullHD 1920 x 1080 pixels resolution 169 aspect ratio Antiglare panel LED Backlit 200nits brightness NTSC 45% Screentobody ratio 85% Type Thin and light ultrabook Connections 1x USB 32 Gen 1 TypeA 1x USB 32 Gen 1 TypeC 2x USB 20 TypeA 1x HDMI 14 1x 35mm Combo Audio Jack 1x DCin Micro SD card reader Networking WiFi 6 80211ax+Bluetooth 50 Dualband 2*2 Storage 512GB M2 NVMe PCIe 30 SSD Size height x width x depth  3240 x 2150 x 191 ~ 191 cm 1276"" x 846"" x 075"" ~ 075"" Battery 42WHrs 3S1P 3cell Liion camera webcam 720p Weight 14 Kg Keyboard and Touchpad Backlit Chiclet Keyboard Chiclet Keyboard 14mm Keytravel Expansion Slots 1x DDR4 SODIMM slot 1x M2 2280 PCIe 30x4 1x STD 25” SATA HDD Audio SonicMaster Harmon  Kardon Builtin speaker Builtin microphone Harman  Kardon Mainstream with Cortana support"
nan,"Lenovo ThinkPad Z13 Ryzen 7 Pro 6850U/ 16 GB DDR5 RAM/512 GB NVME SSD/ 13.3"" IPS Touch / FP/ Backlit Keyboard/Win 11 Professional (Business Series Laptop)",https://www.daraz.com.np/products/lenovo-thinkpad-z13-ryzen-7-pro-6850u-16-gb-ddr5-ram512-gb-nvme-ssd-133-ips-touch-fp-backlit-keyboardwin-11-professional-business-series-laptop-i128902691-s1036849162.html?search=1,"Lenovo ThinkPad Z13 Business Series Premium Notebook AMD Ryzen 7 PRO 6850U 8Core Processor 16GB DDR5 6400 Mhz RAM 512GB M2 SSD Gen 4 NVME 133"" 1920 x 1200 Touchscreen IPS Display Integrated AMD Radeon 680M Dual USB4 TypeC Ports WiFi 6E 80211ax | Bluetooth 52 1080p Hybrid Webcam with Shutter Touch Style Fingerprint Reader Aluminum Body Windows 11 Artic Gray Color Light Weight 126 KG"
nan,"Lenovo Thinkpad L14 Core i5 11th Gen/ 16 GB RAM / 512GB SSD Nvme/14"" FHD IPS/Backlit keyboard/Win 11 Professional Genuine",https://www.daraz.com.np/products/lenovo-thinkpad-l14-core-i5-11th-gen-16-gb-ram-512gb-ssd-nvme14-fhd-ipsbacklit-keyboardwin-11-professional-genuine-i128127847-s1035213930.html?search=1,"Lenovo ThinkPad L14 Laptop Business Series Laptop CPU 11th Generation Intel® Core™ i51135G7 Processor 240 GHz up to 420 GHz with Turbo Boost 4Cores 8 Threads 8 MB Cache RAM 16 GB RAM DDR4 3200 Mhz SSD 512GB M2 NVMe SSD Display 14"" FHD IPS 1920 x 1080 antiglare 250 nits Connectivity Wifi AX 2x2 + BT 720p Camera with Mic Security Fingerprint Reader Web Cam Shutter Keyboard Backlit Keyboard Battery 3cell 45Wh battery OS Win 11 Professional Genuine Warranty 1 Years Warranty"
nan,"Acer Aspire 5 2021 Ryzen 7 5700U / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard",https://www.daraz.com.np/products/acer-aspire-5-2021-ryzen-7-5700u-8gb-ram-256gb-ssd-156-fhd-display-backlight-keyboard-i123290258-s1033497513.html?search=1,BrandAcer CPUAMD Ryzen 7 5700U 8C  16T 18  43GHz 4MB L2  8MB L3 Operating SystemWindows 10 Genuine Screen156inch IPS Display FullHD 1920 x 1080 pixels resolution LEDbacklit Narrow Bezel Display TypeNotebook RAM8GB DDR4 Expandable up to 32GB Storage1TB HDD  256GB SSD Graphics CoprocessorIntel Iris Xe WirelessWireless WiFi 6 AX201 Bluetooth 50 USB Ports2 x USB 31 Gens 1 ports with one featuring poweroff USB charging 1 x USB 20 ports 1 x HDMI port with HDCP support 1 x 35 mm headphonespeaker jack supporting headsets with a builtin microphone 1 x Ethernet RJ45 port 1 x DCin jack for AC adapter Computer MemoryDDR4 SDRAM Keyboard Backlight Keyboard BatteriesLithiumion 12 hours Weight419 LBs
nan,"Apple Macbook Pro 16"" 10C Cpu, 16C Gpu, 16Gb, 1Tb Ssd- Evostore",https://www.daraz.com.np/products/apple-macbook-pro-16-10c-cpu-16c-gpu-16gb-1tb-ssd-evostore-i109324329-s1029589974.html?search=1,Apple M1 Pro with 10core CPU 16core GPU 16core Neural Engine 16GB unified memory 1TB SSD storage 16inch Liquid Retina XDR display Three Thunderbolt 4 ports HDMI port SDXC card slot MagSafe 3 port 140W USBC Power Adapter Backlit Magic Keyboard with Touch ID  US English Brand New Laptop
nan,"Dell Vostro 3520 i5 12th Gen | 16GB RAM | 256GB SSD | 15.6"" 120Hz FHD | Black",https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-gen-16gb-ram-256gb-ssd-156-120hz-fhd-black-i130070022-s1037961301.html?search=1,"Brand Dell Model Vostro 3520 Processor Intel Core i5 12th Generation 1235U 12 MB cache 10cores 12 threads up to 440 GHz Turbo Memory 16GB DDR4 RAM Storage 256GB NVMe SSD Display 156"" 120Hz FHD Display Battery 3Cell Battery Color Carbon Black Warranty 1Year Warranty"
nan,"Acer Aspire 5 2023 13th Gen i5 / 8GB RAM / 256GB SSD / 15.6"" FHD Display",https://www.daraz.com.np/products/acer-aspire-5-2023-13th-gen-i5-8gb-ram-256gb-ssd-156-fhd-display-i127906311-s1034917917.html?search=1,Brand new factorysealed Acer Aspire 5 2023 with 13th Gen Intel Core i51335U processor Decacore 10core CPU 8GB DDR5 RAM 512GB SSD storage  156inch IPS display with FullHD 1920 x 1080 pixels resolution 40WHr battery 3x USB Ports 1x USB 32 1x USB 31 1x HDMI Port 17KG weight Comes with 1warranty free laptop bag and mouse
nan,"Apple Macbook Pro (13-Inch, M2, 2022) | M2 Chip, 8C Cpu, 10C Gpu, 24Gb Ram, 1Tb Ssd - Evostore",https://www.daraz.com.np/products/apple-macbook-pro-13-inch-m2-2022-m2-chip-8c-cpu-10c-gpu-24gb-ram-1tb-ssd-evostore-i128483936-s1035987017.html?search=1,Apple M2 chip with 8core CPU 10core GPU and 16core Neural Engine 24GB unified memory 1TB SSD storage 3302 cm 13inch Retina display with True Tone Two Thunderbolt  USB 4 ports Touch Bar and Touch ID Backlit Magic Keyboard  US English Force Touch trackpad
nan,Lenovo Laptop 4 GB RAM 256 GB Storage | LENOVO V15 LAPTOP,https://www.daraz.com.np/products/lenovo-laptop-4-gb-ram-256-gb-storage-lenovo-v15-laptop-i131754031-s1038960024.html?search=1,"Intel Celeron N4020 Processor 4 GB RAM 256 GB SSD 155"" Display Black Color Win 10 1 Year Warranty"
